[2024-05-14 18:21:53] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.11ms 
[2024-05-14 18:21:53] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.38ms 
[2024-05-14 18:21:58] | URL : http://localhost:81/hr-attedance/api/presensi/lokasi | 200 | Duration : 0.05ms 
[2024-05-14 18:21:58] | URL : http://localhost:81/hr-attedance/api/presensi/lokasi | 200 | Duration : 0.28ms 
[2024-05-14 18:21:59] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.10ms 
[2024-05-14 18:21:59] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.38ms 
[2024-05-14 18:22:00] | URL : http://localhost:81/hr-attedance/api/presensi/lists-opd | 200 | Duration : 0.22ms 
[2024-05-14 18:22:00] | URL : http://localhost:81/hr-attedance/api/presensi/lists-opd | 200 | Duration : 0.48ms 
[2024-05-14 18:22:01] | URL : http://localhost:81/hr-attedance/api/absen/001000 | 200 | Duration : 0.05ms 
[2024-05-14 18:22:01] | URL : http://localhost:81/hr-attedance/api/absen/001000 | 200 | Duration : 0.26ms 
[2024-05-14 18:22:02] | URL : http://localhost:81/hr-attedance/api/presensi/shift | 200 | Duration : 0.07ms 
[2024-05-14 18:22:02] | URL : http://localhost:81/hr-attedance/api/presensi/shift | 200 | Duration : 0.44ms 
[2024-05-14 18:22:04] | URL : http://localhost:81/hr-attedance/api/check-status-absen/001000 | 200 | Duration : 0.02ms 
[2024-05-14 18:22:04] | URL : http://localhost:81/hr-attedance/api/check-status-absen/001000 | 200 | Duration : 0.29ms 
[2024-05-14 18:22:06] | URL : http://localhost:81/hr-attedance/api/calculate-presensi | 200 | Duration : 0.51ms 
[2024-05-14 18:22:06] | URL : http://localhost:81/hr-attedance/api/calculate-presensi | 200 | Duration : 0.72ms 
[2024-05-14 18:36:32] | URL : http://localhost:81/hr-attedance/api/pengajuan/cuti/approval | 405 | Duration : 1.80ms 
[2024-05-14 18:38:54] | URL : http://localhost:81/hr-attedance/api//cuti/approval | 404 | Duration : 1.40ms 
[2024-05-14 18:39:16] | URL : http://localhost:81/hr-attedance/api//cuti/approval | 404 | Duration : 0.24ms 
[2024-05-14 18:39:24] | URL : http://localhost:81/hr-attedance/api/cuti/approval | 404 | Duration : 0.10ms 
[2024-05-14 18:39:48] | URL : http://localhost:81/hr-attedance/api/cuti/approval | 404 | Duration : 0.10ms 
[2024-05-14 18:40:04] | URL : http://localhost:81/hr-attedance/api/cuti/approval | 404 | Duration : 0.22ms 
[2024-05-14 18:40:51] | URL : http://localhost:81/hr-attedance/api/pengajuan/cuti/approval | 401 | Duration : 0.02ms 
[2024-05-14 18:40:51] | URL : http://localhost:81/hr-attedance/api/pengajuan/cuti/approval | 401 | Duration : 0.52ms 
[2024-05-14 19:30:01] | URL : http://localhost:81/hr-attedance/api/presensi/lokasi | 200 | Duration : 0.31ms 
[2024-05-14 19:30:01] | URL : http://localhost:81/hr-attedance/api/presensi/lokasi | 200 | Duration : 1.54ms 
[2024-05-14 20:11:20] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.28ms 
[2024-05-14 20:11:20] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 1.44ms 
[2024-05-14 20:11:36] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.06ms 
[2024-05-14 20:11:36] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.41ms 
[2024-05-14 20:11:42] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.05ms 
[2024-05-14 20:11:42] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.33ms 
[2024-05-14 20:11:45] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.05ms 
[2024-05-14 20:11:45] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.30ms 
[2024-05-14 20:11:49] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.05ms 
[2024-05-14 20:11:49] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.31ms 
